2-fast-2-furious,0.785624
furious-7,0.463622
fast-furious-6,0.0991032
the-cave,0.0991032
eight-below,0.0991032
paparazzi,0.0991032
death-race,0.0991032
the-fast-and-the-furious,0.0991032
fast-five,0.0991032
four-brothers,0.0991032
the-fate-of-the-furious,0.0991032
into-the-blue,0.0991032
pitch-black,0.0991032
transformers-dark-of-the-moon,0.0991032
timeline,0.0991032
takers,0.0991032
running-scared,0.0991032
fast-furious,0.0991032
